"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/19/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/20/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/21/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/22/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/23/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/24/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/25/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/26/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/27/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/28/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/29/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/30/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/31/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/01/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/02/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/03/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/04/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/05/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/06/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/07/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/08/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/09/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/10/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/11/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/12/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/13/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/14/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/15/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/16/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/17/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","17","71.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/18/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/19/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/20/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/21/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/22/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/23/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/24/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/25/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/26/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/27/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/28/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/29/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"04/30/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","18","75.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/01/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/02/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/03/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/04/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/05/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/06/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/07/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/08/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/09/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/10/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/11/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/12/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/13/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/14/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/15/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/16/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/17/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/18/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/19/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/20/2020","AQS","390610040","1","0.1","ppm","1","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/21/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/22/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/23/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/24/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/25/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/26/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/27/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/28/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/29/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/30/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"05/31/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"06/01/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","2","8.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/01/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","19","79.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/02/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/03/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/04/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/05/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/06/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/07/2020","AQS","390610048","1","1","ppm","11","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/08/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/09/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/10/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/11/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/12/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/13/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/14/2020","AQS","390610048","1","0.7","ppm","8","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/15/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/16/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/17/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/18/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/19/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/20/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/21/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
